time,value_temp,value_hum,value_acid,value_PV,label
2023-05-05 03:20:00+00:00,9.9,61.0,7.2,4.0,0
2023-05-05 03:30:00+00:00,9.8,59.0,7.2,4.0,0
2023-05-05 03:40:00+00:00,9.8,58.0,7.2,4.0,0
2023-05-05 03:50:00+00:00,9.8,58.0,7.1,4.0,0
2023-05-05 04:00:00+00:00,9.8,59.0,7.1,4.0,0
2023-05-05 04:10:00+00:00,9.7,61.0,7.1,4.0,0
2023-05-05 04:20:00+00:00,9.7,58.0,7.1,4.0,0
2023-05-05 04:30:00+00:00,9.7,58.0,7.1,4.0,0
2023-05-05 04:40:00+00:00,9.6,58.0,7.1,4.0,0
2023-05-05 04:50:00+00:00,9.6,54.0,7.1,4.0,0
2023-05-05 05:00:00+00:00,9.6,53.0,6.9,4.0,0
2023-05-05 05:10:00+00:00,12.537924254714552,63.0,6.8,4.0,1
2023-05-05 05:20:00+00:00,12.537924254714552,60.0,6.8,4.0,1
2023-05-05 05:30:00+00:00,12.637924254714553,58.0,6.7,4.1,1
2023-05-05 05:40:00+00:00,12.637924254714553,57.0,6.7,4.1,1
2023-05-05 05:50:00+00:00,12.637924254714553,56.0,6.7,4.0,1
2023-05-05 06:00:00+00:00,12.837924254714553,56.0,6.7,4.1,1
2023-05-05 06:10:00+00:00,12.837924254714553,55.0,6.6,4.1,1
2023-05-05 06:20:00+00:00,12.837924254714553,57.0,6.7,4.0,1
2023-05-05 06:30:00+00:00,12.937924254714552,55.0,6.8,4.0,1
2023-05-05 06:40:00+00:00,12.837924254714553,55.0,6.9,4.0,1
2023-05-05 06:50:00+00:00,12.937924254714552,56.0,7.1,4.0,1
2023-05-05 07:00:00+00:00,12.937924254714552,56.0,7.1,4.0,1
2023-05-05 07:10:00+00:00,10.1,55.0,7.1,4.0,0
2023-05-05 07:20:00+00:00,10.1,56.0,7.1,4.0,0
2023-05-05 07:30:00+00:00,10.2,56.0,7.0,4.0,0
2023-05-05 07:40:00+00:00,10.2,54.0,7.0,4.0,0
2023-05-05 07:50:00+00:00,7.1382219219717475,54.0,6.9,5.6,1
2023-05-05 08:00:00+00:00,7.1382219219717475,54.0,6.9,6.0,1
2023-05-05 08:10:00+00:00,7.1382219219717475,56.0,6.9,5.8,1
2023-05-05 08:20:00+00:00,7.238221921971747,63.0,6.7,6.1,1
2023-05-05 08:30:00+00:00,7.338221921971747,63.0,6.7,6.3,1
2023-05-05 08:40:00+00:00,7.4382219219717465,57.0,6.6,6.3,1
2023-05-05 08:50:00+00:00,7.538221921971746,57.0,6.5,6.2,1
2023-05-05 09:00:00+00:00,7.6382219219717475,56.0,6.5,6.2,1
2023-05-05 09:10:00+00:00,7.838221921971747,57.0,6.5,4.3,1
2023-05-05 09:20:00+00:00,7.9382219219717465,58.0,6.4,6.2,1
2023-05-05 09:30:00+00:00,8.038221921971747,57.0,6.4,6.2,1
2023-05-05 09:40:00+00:00,8.138221921971748,57.0,6.4,6.3,1
2023-05-05 09:50:00+00:00,8.338221921971748,57.0,6.4,6.2,1
2023-05-05 10:00:00+00:00,8.438221921971746,57.0,6.3,6.2,1
2023-05-05 10:10:00+00:00,8.538221921971747,57.0,6.3,6.2,1
2023-05-05 10:20:00+00:00,8.738221921971746,56.0,6.3,6.2,1
2023-05-05 10:30:00+00:00,8.838221921971748,57.0,6.3,6.3,1
2023-05-05 10:40:00+00:00,8.938221921971746,57.0,6.3,6.3,1
2023-05-05 10:50:00+00:00,9.138221921971748,56.0,6.3,6.2,1
2023-05-05 11:00:00+00:00,9.338221921971748,57.0,6.3,6.2,1
2023-05-05 11:10:00+00:00,9.438221921971746,56.0,6.3,6.2,1
2023-05-05 11:20:00+00:00,9.638221921971748,58.0,6.3,6.2,1
2023-05-05 11:30:00+00:00,9.638221921971748,58.0,6.3,6.2,1
2023-05-05 11:40:00+00:00,9.838221921971748,59.0,6.4,6.2,1
2023-05-05 11:50:00+00:00,9.938221921971746,58.0,6.4,6.1,1
2023-05-05 12:00:00+00:00,9.938221921971746,52.0,6.5,6.1,1
2023-05-05 12:10:00+00:00,10.038221921971747,54.0,6.5,6.1,1
2023-05-05 12:20:00+00:00,13.3,54.0,6.6,6.0,0
2023-05-05 12:30:00+00:00,13.2,54.0,6.7,6.0,0
2023-05-05 12:40:00+00:00,13.2,55.0,6.8,5.8,0
2023-05-05 12:50:00+00:00,13.1,55.0,6.7,5.4,0
2023-05-05 13:00:00+00:00,13.1,54.0,6.7,4.4,0
2023-05-05 13:10:00+00:00,13.0,55.0,6.6,5.4,0
2023-05-05 13:20:00+00:00,12.9,55.0,6.6,6.1,0
2023-05-05 13:30:00+00:00,12.8,55.0,6.6,6.1,0
2023-05-05 13:40:00+00:00,12.8,55.0,6.6,5.4,0
2023-05-05 13:50:00+00:00,12.7,56.0,6.7,5.5,0
2023-05-05 14:00:00+00:00,12.6,56.0,6.7,4.8,0
2023-05-05 14:10:00+00:00,12.5,57.0,6.7,6.0,0
2023-05-05 14:20:00+00:00,12.4,57.0,6.7,6.0,0
2023-05-05 14:30:00+00:00,14.669549214640718,54.0,6.7,6.0,1
2023-05-05 14:40:00+00:00,14.669549214640718,57.0,6.7,6.0,1
2023-05-05 14:50:00+00:00,14.469549214640715,59.0,6.7,4.5,1
2023-05-05 15:00:00+00:00,14.469549214640715,59.0,6.8,6.0,1
2023-05-05 15:10:00+00:00,14.369549214640717,59.0,6.8,5.8,1
2023-05-05 15:20:00+00:00,14.269549214640715,58.0,6.8,5.9,1
2023-05-05 15:30:00+00:00,14.169549214640718,57.0,6.8,6.0,1
2023-05-05 15:40:00+00:00,14.169549214640718,57.0,6.8,5.6,1
2023-05-05 15:50:00+00:00,14.069549214640716,58.0,6.8,5.6,1
2023-05-05 16:00:00+00:00,13.969549214640715,59.0,6.8,5.4,1
2023-05-05 16:10:00+00:00,13.969549214640715,58.0,6.8,4.4,1
2023-05-05 16:20:00+00:00,13.869549214640717,59.0,6.8,4.4,1
2023-05-05 16:30:00+00:00,13.769549214640715,59.0,6.8,4.9,1
2023-05-05 16:40:00+00:00,13.669549214640718,60.0,6.8,5.3,1
2023-05-05 16:50:00+00:00,13.669549214640718,60.0,6.8,5.0,1
2023-05-05 17:00:00+00:00,13.569549214640716,60.0,6.8,5.0,1
